EmployeeID,FirstName,LastName,Position,SupervisorID,Department,Salary,HireDate,TheftFlag,AmountStolen
1123,Robert,Diaz,Employee,1.0,Operations,7634,2021-12-28,0,0
1124,Shawn,Powers,Employee,184.0,Marketing,8904,2022-01-11,0,0
1125,Christina,Byrd,Employee,8.0,IT,7403,2016-03-21,0,0
1126,James,Gonzalez,Employee,121.0,Sales,4909,2018-08-09,0,0
1127,Christian,Burton,Supervisor,,HR,5063,2019-07-27,1,19520
1128,Robert,Johnson,Supervisor,,Sales,9191,2016-11-24,1,8235
1129,Olivia,Pittman,Employee,87.0,IT,8386,2023-01-15,0,0
1130,Jessica,Simon,Employee,28.0,IT,7665,2017-07-04,1,18338
1131,Sonia,Fox,Supervisor,,IT,5491,2022-04-25,0,0
1132,Chloe,Blankenship,Employee,94.0,Operations,9921,2024-10-13,0,0
1133,Karen,Lee,Employee,44.0,Marketing,8100,2017-03-24,0,0
1134,Nichole,Lozano,Employee,197.0,Operations,6401,2015-09-14,0,0
1135,Andrew,Zimmerman,Employee,32.0,Marketing,5525,2021-05-22,0,0
1136,Tammy,Fox,Employee,196.0,IT,7149,2019-07-09,0,0
1137,Robin,Ford,Employee,171.0,Finance,7734,2022-06-27,0,0
1138,Brett,Jackson,Employee,92.0,Marketing,7624,2024-12-07,0,0
1139,Gary,Bennett,Employee,148.0,Sales,9653,2021-01-02,0,0
1140,Bruce,Jenkins,Employee,37.0,Finance,9709,2024-12-27,0,0
1141,Anthony,Cook,Employee,77.0,IT,4945,2018-02-07,0,0
1142,Cheryl,Hansen,Employee,3.0,Marketing,4595,2023-07-19,0,0
1143,Sherri,Mathews,Employee,197.0,Finance,4380,2023-06-18,1,17127
1144,Morgan,Carr,Employee,180.0,HR,6310,2020-01-17,0,0
1145,Ryan,Humphrey,Employee,57.0,IT,9079,2016-10-07,0,0
1146,Derek,Roman,Employee,17.0,Finance,8438,2017-11-13,1,16495
1147,Theresa,Williams,Employee,154.0,IT,6469,2015-10-22,1,13929
1148,Michael,Pratt,Employee,59.0,IT,4126,2020-05-15,0,0
1149,Aaron,Wright,Employee,122.0,IT,7017,2020-12-25,1,12355
1150,Michael,Oliver,Employee,104.0,Operations,8506,2017-11-30,1,9528
1151,Miranda,Stewart,Employee,158.0,HR,5893,2020-11-10,0,0
1152,Denise,Payne,Supervisor,,HR,6538,2022-08-24,0,0
1153,Marisa,Moore,Employee,195.0,Finance,4139,2023-03-17,0,0
1154,Mary,Martin,Employee,40.0,Marketing,7445,2018-03-13,0,0
1155,Christopher,Lyons,Employee,82.0,Sales,7477,2020-01-04,1,4006
1156,Michael,Castillo,Employee,196.0,Sales,6760,2019-11-13,0,0
1157,Austin,Miller,Supervisor,,IT,5120,2023-02-11,0,0
1158,Carol,Mcdaniel,Employee,26.0,Marketing,8036,2023-10-12,0,0
1159,Mike,Lester,Employee,128.0,Sales,7048,2021-12-19,0,0
1160,Jo,Anthony,Employee,97.0,Finance,6967,2021-09-26,0,0
1161,Brittany,Webster,Supervisor,,Operations,4373,2020-06-11,0,0
1162,Ronnie,Williams,Employee,99.0,Marketing,5317,2019-09-03,0,0
1163,Ronald,Jones,Employee,189.0,Finance,6397,2017-11-12,0,0
1164,Kaylee,Sullivan,Employee,119.0,Finance,6295,2017-03-23,0,0
1165,Michael,Mills,Employee,27.0,IT,6933,2024-08-11,0,0
1166,Madeline,Anderson,Employee,119.0,HR,4500,2016-05-13,0,0
1167,Laura,Dougherty,Employee,124.0,Marketing,6159,2023-07-07,0,0
1168,Dennis,Williams,Employee,186.0,Operations,5883,2022-09-17,0,0
1169,Jorge,Baker,Employee,59.0,IT,7986,2022-06-12,0,0
1170,Darrell,Rodriguez,Employee,19.0,HR,7623,2022-05-19,0,0
1171,Ashley,Shaffer,Employee,172.0,Sales,6656,2015-11-13,0,0
1172,Amy,Miller,Employee,86.0,IT,5327,2021-05-19,0,0
1173,Tracey,Porter,Employee,38.0,Marketing,9613,2018-03-22,0,0
1174,Mary,Reed,Supervisor,,HR,8546,2020-04-26,0,0
1175,Paul,Herrera,Employee,65.0,IT,7675,2024-07-24,0,0
1176,Lawrence,Leon,Employee,37.0,Marketing,9346,2024-07-03,1,6778
1177,James,Hutchinson,Employee,87.0,IT,9786,2019-12-05,0,0
1178,Riley,Payne,Employee,178.0,Sales,7284,2023-04-17,0,0
1179,Paul,Mcdowell,Employee,136.0,Sales,5027,2020-10-07,0,0
1180,Jason,Jennings,Employee,105.0,Sales,7892,2016-08-17,0,0
1181,John,Roberts,Supervisor,,Operations,4247,2019-09-16,0,0
1182,Megan,Young,Employee,60.0,Sales,7222,2019-08-16,0,0
1183,Heather,Alvarez,Employee,200.0,Operations,6741,2023-01-11,0,0
1184,Devin,Walsh,Employee,176.0,IT,6841,2022-09-22,0,0
1185,Trevor,Harris,Employee,148.0,Sales,5186,2016-05-08,0,0
1186,Anita,Middleton,Employee,116.0,IT,6681,2024-01-24,0,0
1187,Timothy,Mccoy,Employee,175.0,Finance,4072,2020-06-17,0,0
1188,Mary,Scott,Employee,189.0,Finance,7370,2024-03-16,0,0
1189,Victor,Moore,Employee,87.0,Sales,7795,2021-04-15,0,0
1190,John,Mitchell,Employee,181.0,HR,7574,2015-12-22,1,19224
1191,Peggy,Murray,Supervisor,,HR,8316,2019-05-21,0,0
1192,Kristin,Wilson,Employee,117.0,Marketing,5720,2019-11-11,1,4267
1193,Charles,Reynolds,Employee,45.0,HR,4488,2021-07-10,0,0
1194,Hannah,Garcia,Supervisor,,HR,7949,2019-10-14,0,0
1195,Bryan,Edwards,Employee,126.0,Marketing,7039,2019-12-11,0,0
1196,Shawn,Gutierrez,Employee,43.0,IT,8028,2015-11-10,0,0
1197,Tammy,Nunez,Employee,140.0,Finance,5291,2018-12-14,0,0
1198,Anthony,Vincent,Employee,104.0,Finance,6197,2019-07-12,0,0
1199,Jessica,Collins,Employee,27.0,HR,4265,2017-12-16,0,0
1200,Amanda,Garza,Employee,46.0,Sales,4064,2021-11-13,0,0
1201,Brenda,Walters,Employee,141.0,HR,7385,2022-08-16,1,18633
1202,Melinda,Moon,Employee,69.0,Finance,5510,2015-01-12,0,0
1203,Penny,Jones,Employee,7.0,IT,4496,2016-12-08,0,0
1204,Joseph,Stewart,Supervisor,,Marketing,7805,2021-09-14,1,633
1205,Miranda,Hoffman,Supervisor,,IT,7277,2018-02-17,1,14603
1206,Hunter,Johnson,Supervisor,,IT,6805,2024-07-29,0,0
1207,Yvette,Martin,Supervisor,,Finance,8778,2021-10-09,0,0
1208,Kyle,Gutierrez,Employee,72.0,Marketing,5503,2024-12-09,0,0
1209,Lorraine,Bailey,Employee,41.0,HR,4926,2015-05-29,1,14436
1210,Jonathan,Rice,Employee,2.0,Marketing,7549,2021-09-16,1,18193
1211,John,Stewart,Employee,194.0,Sales,4266,2022-11-17,0,0
1212,Tyler,Merritt,Supervisor,,Finance,4498,2019-02-19,0,0
1213,Brooke,Walker,Employee,141.0,Operations,9019,2022-06-05,0,0
1214,Teresa,Hall,Employee,155.0,Operations,8944,2019-02-25,0,0
1215,Nathan,Anderson,Employee,195.0,Marketing,9740,2021-07-25,0,0
1216,Jaclyn,Horne,Employee,147.0,Sales,4712,2023-04-07,0,0
1217,Scott,Simpson,Employee,13.0,Marketing,5820,2020-04-17,0,0
1218,Paul,Brooks,Employee,111.0,Sales,7516,2022-07-04,0,0
1219,Cynthia,Fuller,Employee,44.0,Marketing,7236,2020-12-11,0,0
1220,Natalie,Hubbard,Employee,92.0,HR,8529,2024-05-02,0,0
1221,Stephen,Schultz,Supervisor,,Sales,8007,2024-09-21,0,0
1222,Elizabeth,Carroll,Employee,186.0,Sales,7060,2017-04-18,0,0
1223,Jimmy,Stanton,Employee,1.0,Sales,7562,2018-01-22,0,0
1224,Norman,White,Employee,6.0,Marketing,6976,2021-12-05,0,0
1225,Kathy,Shepard,Employee,27.0,Sales,4083,2021-01-01,0,0
1226,Robert,Johnson,Employee,48.0,HR,8874,2016-03-29,0,0
1227,Joseph,Sherman,Employee,159.0,Finance,6451,2019-09-30,1,7805
1228,Lisa,Young,Employee,9.0,Finance,8441,2019-10-03,0,0
1229,Denise,Gutierrez,Employee,50.0,HR,5285,2019-01-29,0,0
1230,Haley,Jordan,Employee,92.0,HR,4053,2019-05-17,1,8017
1231,James,Mckay,Employee,89.0,HR,7065,2017-05-20,1,10858
1232,Lisa,Lindsey,Supervisor,,IT,4929,2023-01-20,0,0
1233,Carmen,Johnson,Employee,184.0,Finance,6323,2023-11-18,0,0
1234,David,Harding,Employee,130.0,IT,5851,2022-05-13,1,19034
1235,Patrick,Santiago,Employee,54.0,Sales,6333,2017-05-10,0,0
1236,Martin,Hicks,Employee,64.0,HR,5578,2023-09-16,1,9651
1237,Steven,Mcgee,Employee,2.0,HR,8850,2024-03-17,0,0
1238,Kara,French,Employee,190.0,IT,6841,2022-07-26,0,0
1239,Sally,Williams,Employee,69.0,Operations,5888,2021-11-04,0,0
1240,Thomas,Warren,Employee,114.0,IT,5324,2022-02-25,1,1885
1241,Kristin,Rocha,Employee,157.0,Sales,7217,2022-10-11,0,0
1242,Kimberly,Schmidt,Employee,63.0,HR,4462,2023-12-28,0,0
1243,Jared,Smith,Supervisor,,Marketing,5622,2018-07-10,0,0
1244,Ashley,Robinson,Employee,17.0,Sales,7044,2021-05-08,0,0
1245,Glenn,Stokes,Supervisor,,Marketing,5493,2015-02-27,0,0
1246,Howard,Oneal,Supervisor,,Operations,4761,2020-06-01,0,0
1247,Michael,Randolph,Supervisor,,Finance,9096,2020-12-17,1,3204
1248,Carla,Robinson,Employee,180.0,HR,7240,2020-04-30,0,0
1249,Rhonda,Rogers,Employee,103.0,Marketing,7050,2024-08-05,0,0
1250,Patricia,Davis,Employee,39.0,Marketing,6245,2018-05-06,0,0
1251,Laura,Allen,Employee,99.0,Sales,9157,2017-12-06,1,8253
1252,Joshua,Cabrera,Employee,159.0,HR,9744,2018-07-06,0,0
1253,Joshua,Smith,Employee,147.0,Marketing,5872,2015-10-30,0,0
1254,Ralph,Thompson,Employee,36.0,Operations,8366,2017-11-11,1,10335
1255,Richard,Gay,Employee,17.0,HR,5361,2016-11-24,0,0
1256,Jonathan,Horton,Employee,82.0,HR,6718,2018-06-21,0,0
1257,Amber,Beasley,Employee,26.0,HR,9896,2023-03-03,0,0
1258,Matthew,Green,Employee,13.0,IT,6453,2016-10-01,0,0
1259,Alyssa,Mcguire,Employee,164.0,Marketing,7974,2020-09-03,1,15105
1260,Stacey,Smith,Employee,178.0,Marketing,8959,2022-08-26,1,12267
1261,Julie,Hodges,Employee,140.0,HR,5256,2023-12-15,1,16440
1262,Amber,Franco,Employee,83.0,Finance,9146,2015-03-16,0,0
1263,Zachary,Conley,Employee,189.0,Sales,4896,2015-05-11,0,0
1264,Elizabeth,Howard,Supervisor,,IT,6478,2022-09-08,0,0
1265,Kristin,Smith,Employee,98.0,IT,7534,2015-09-27,0,0
1266,Margaret,Sims,Employee,151.0,HR,5711,2023-07-07,1,5575
1267,Danielle,Turner,Employee,92.0,Sales,7522,2023-08-07,0,0
1268,Carl,Bell,Supervisor,,IT,5359,2019-02-17,0,0
1269,Thomas,Hill,Employee,15.0,Operations,6374,2024-03-29,1,9009
1270,Matthew,Brown,Supervisor,,Finance,9214,2020-01-10,0,0
1271,Elizabeth,Hernandez,Employee,190.0,Operations,8319,2019-02-05,0,0
1272,Michael,Nixon,Employee,123.0,Finance,9730,2021-01-09,0,0
1273,Tracy,Collins,Employee,69.0,HR,4147,2017-05-16,0,0
1274,Paul,Vasquez,Employee,44.0,HR,9394,2020-03-08,0,0
1275,Jenna,Cross,Employee,21.0,HR,9223,2024-01-24,1,12230
1276,Amanda,Gonzalez,Employee,45.0,Marketing,5382,2023-06-07,0,0
1277,Tammy,Eaton,Employee,137.0,Finance,4070,2020-09-21,0,0
1278,Donald,Smith,Employee,44.0,Operations,9436,2022-09-18,1,13295
1279,Kevin,Johnson,Employee,106.0,Finance,7663,2015-10-22,0,0
1280,Meghan,Ortiz,Employee,24.0,Finance,5476,2023-11-29,0,0
1281,Carlos,Smith,Supervisor,,HR,5331,2022-08-09,0,0
1282,Tiffany,Murray,Employee,153.0,Finance,8667,2022-03-13,0,0
1283,Amber,Morris,Employee,107.0,IT,8960,2016-04-26,0,0
1284,Jonathan,Lowery,Employee,105.0,Operations,7632,2015-03-24,0,0
1285,Janet,Meadows,Employee,14.0,Finance,6807,2018-01-03,0,0
1286,Angelica,Carter,Supervisor,,Finance,7525,2019-03-09,0,0
1287,Joseph,Schmidt,Employee,184.0,Finance,9300,2016-01-13,0,0
1288,David,Koch,Employee,22.0,IT,4408,2016-12-16,0,0
1289,Thomas,Black,Employee,138.0,HR,7037,2022-08-24,0,0
1290,Austin,Moore,Employee,119.0,HR,5313,2017-03-01,0,0
1291,Tyler,Simpson,Employee,2.0,Sales,5820,2017-08-04,0,0
1292,Matthew,Meyer,Employee,119.0,Marketing,4174,2015-10-12,1,4704
1293,Diane,Rogers,Employee,103.0,IT,6624,2015-05-12,0,0
1294,Mary,Delgado,Employee,15.0,Operations,7424,2022-09-10,0,0
1295,Robert,Parrish,Employee,56.0,Marketing,5063,2016-11-27,0,0
1296,Cheryl,Padilla,Employee,147.0,Operations,6899,2018-11-07,0,0
1297,Alicia,Allen,Employee,109.0,Marketing,5421,2022-11-15,0,0
1298,Natasha,Jones,Employee,58.0,Marketing,9398,2018-04-22,0,0
1299,Nicholas,Harris,Employee,30.0,HR,5623,2017-09-20,0,0
1300,David,Young,Employee,24.0,Sales,6121,2018-04-10,0,0
1301,Brandon,Estes,Supervisor,,Finance,5124,2017-02-03,1,3248
1302,Raymond,Gonzalez,Employee,192.0,Finance,6356,2019-09-15,0,0
1303,Steven,Fuller,Employee,100.0,HR,7800,2023-08-28,0,0
1304,William,Harrison,Employee,109.0,Marketing,7442,2021-08-02,1,1036
1305,Marie,Hawkins,Supervisor,,HR,6056,2018-12-10,0,0
1306,Erik,Velasquez,Employee,122.0,IT,6272,2021-01-26,1,2276
1307,Melanie,Mercado,Employee,113.0,Finance,4819,2016-02-01,0,0
1308,Louis,Stark,Employee,145.0,IT,8050,2017-09-26,0,0
1309,Angela,Campbell,Employee,44.0,Finance,9712,2021-03-23,0,0
1310,Julie,Mullins,Employee,198.0,HR,7647,2019-02-11,0,0
1311,Christopher,Gibson,Employee,89.0,Marketing,5378,2016-02-03,0,0
1312,Stephanie,Martin,Employee,100.0,Finance,5608,2015-08-17,0,0
1313,Rebecca,Williams,Employee,3.0,Marketing,8671,2024-05-29,0,0
1314,Tracy,Cook,Employee,58.0,Finance,8391,2024-11-29,0,0
1315,Brad,Ferrell,Employee,11.0,HR,7424,2021-01-09,0,0
1316,Christine,Vazquez,Employee,112.0,Marketing,5416,2015-06-06,0,0
1317,Lauren,Little,Employee,1.0,Finance,4517,2018-07-07,0,0
1318,Timothy,Perez,Employee,124.0,HR,8103,2019-09-20,1,10254
1319,Christina,Johnson,Employee,186.0,Finance,5428,2019-02-07,0,0
1320,Kimberly,Palmer,Employee,9.0,Finance,8833,2021-05-13,0,0
1321,Amy,Reese,Employee,68.0,HR,7907,2018-01-05,0,0
1322,Joseph,Flores,Employee,166.0,IT,6496,2018-05-13,0,0
1323,Adam,Rollins,Employee,117.0,Operations,4768,2015-09-14,0,0
1324,Autumn,Harvey,Employee,118.0,Sales,6145,2016-11-06,0,0
1325,Brian,Torres,Employee,193.0,Operations,7073,2024-12-27,0,0
1326,Andrew,Mccarty,Employee,107.0,Operations,6878,2020-01-16,1,8401
1327,Hunter,Morgan,Employee,104.0,HR,9565,2016-07-05,1,7662
1328,James,Donaldson,Employee,178.0,IT,7012,2023-12-22,0,0
1329,Emily,Russell,Employee,147.0,Finance,8239,2015-06-23,0,0
1330,Matthew,Collins,Employee,179.0,IT,5221,2019-08-03,0,0
1331,Tiffany,Butler,Employee,79.0,IT,4090,2019-06-12,0,0
1332,Wendy,Mcdonald,Employee,144.0,Operations,7722,2023-02-17,0,0
1333,Rebekah,Bell,Employee,193.0,Finance,5934,2024-11-01,0,0
1334,Terri,Kramer,Supervisor,,IT,6764,2023-08-17,1,7467
1335,Samuel,Goodman,Employee,131.0,Marketing,6187,2022-11-01,1,19403
1336,Michael,Lawrence,Employee,113.0,IT,7246,2016-09-15,0,0
1337,Scott,Grant,Employee,31.0,IT,7314,2024-08-01,0,0
1338,Jessica,Mccarthy,Employee,108.0,HR,5499,2021-08-07,0,0
1339,David,Harris,Employee,199.0,Marketing,8707,2024-05-01,0,0
1340,Jeremy,Thompson,Employee,166.0,IT,8193,2024-09-03,0,0
1341,Erica,Wright,Employee,85.0,Finance,5786,2020-01-12,0,0
1342,Christopher,Sheppard,Employee,53.0,IT,7172,2023-08-13,0,0
1343,Benjamin,Smith,Employee,44.0,HR,6495,2015-09-19,0,0
1344,Justin,Henry,Employee,194.0,Operations,9061,2016-10-20,1,16505
1345,Maria,Fowler,Employee,81.0,Marketing,4197,2018-06-23,0,0
1346,Erika,Glenn,Employee,172.0,Operations,6643,2022-05-21,0,0
1347,Luis,Meyers,Employee,31.0,Sales,5130,2021-04-23,0,0
1348,Donna,Hughes,Employee,144.0,IT,6149,2017-03-10,0,0
1349,Brian,Marshall,Employee,103.0,Operations,4636,2019-02-03,0,0
1350,Travis,Peterson,Employee,53.0,Marketing,4243,2018-03-04,0,0
1351,Kelly,Pearson,Employee,42.0,IT,4571,2016-05-23,0,0
1352,Jonathan,Clark,Employee,149.0,Operations,4121,2024-03-19,0,0
1353,Joe,Baker,Employee,146.0,Sales,9043,2024-07-30,0,0
1354,Jimmy,Ortega,Employee,40.0,HR,8018,2021-01-21,0,0
1355,Ashley,Hooper,Employee,60.0,Finance,5671,2023-07-19,0,0
1356,Brian,Mckinney,Employee,79.0,Marketing,4049,2019-07-29,0,0
1357,Carol,Stone,Employee,41.0,HR,7319,2015-05-22,0,0
1358,Theresa,Robles,Employee,176.0,Operations,9697,2022-07-25,0,0
1359,Brian,Cook,Supervisor,,HR,4713,2022-08-15,0,0
1360,Hunter,Ramirez,Employee,164.0,Finance,6477,2016-06-16,0,0
1361,Jennifer,Herrera,Employee,199.0,IT,4925,2017-12-08,0,0
1362,Rebecca,Williamson,Employee,98.0,Marketing,7683,2018-04-01,0,0
1363,Richard,Kim,Employee,138.0,IT,9053,2018-03-03,0,0
1364,Edward,Butler,Employee,156.0,IT,7013,2020-07-06,0,0
1365,Michael,Ramirez,Employee,132.0,Finance,5900,2016-10-21,0,0
1366,Jeremy,Mullen,Employee,14.0,Finance,9395,2022-01-24,0,0
1367,Tyler,Benjamin,Employee,20.0,Operations,9556,2019-10-07,0,0
1368,Stacey,Wilson,Employee,129.0,Sales,4914,2021-02-16,0,0
1369,Kristy,Stevens,Supervisor,,IT,7165,2017-06-04,0,0
1370,Laura,Johnson,Supervisor,,Finance,9433,2017-10-26,0,0
1371,Jason,Torres,Employee,194.0,Operations,8322,2016-06-28,0,0
1372,Stefanie,Marsh,Employee,65.0,IT,4843,2022-02-04,0,0
1373,Jose,Rodriguez,Supervisor,,Sales,9920,2016-11-27,0,0
1374,Jennifer,Davis,Supervisor,,Operations,8186,2017-10-13,0,0
1375,James,Mcclure,Employee,14.0,Marketing,4379,2020-05-16,0,0
1376,Mary,Watkins,Supervisor,,HR,7377,2024-10-28,0,0
1377,Gregory,Dorsey,Employee,162.0,IT,5667,2021-04-11,0,0
1378,Leon,Harris,Employee,117.0,Sales,9247,2021-09-09,1,2149
1379,Wanda,Ross,Employee,107.0,HR,8331,2016-09-02,0,0
1380,Michelle,Merritt,Employee,135.0,Operations,6424,2016-05-06,0,0
1381,Erica,Morton,Employee,38.0,IT,9410,2024-10-07,1,14996
1382,Robert,Aguilar,Employee,48.0,Operations,8746,2020-08-31,1,18512
1383,Adam,Harrison,Employee,20.0,Marketing,9171,2016-06-29,0,0
1384,John,Ramos,Employee,185.0,IT,7465,2022-05-13,1,3680
1385,Mariah,Leach,Employee,121.0,Marketing,4902,2021-11-29,0,0
1386,Samuel,Martin,Employee,136.0,HR,4127,2023-04-15,0,0
1387,Joseph,Torres,Employee,117.0,IT,5966,2016-09-15,0,0
1388,Samuel,Mills,Employee,68.0,HR,7451,2022-03-26,0,0
1389,Abigail,Acosta,Employee,98.0,HR,6671,2024-10-26,0,0
1390,Christian,Singleton,Employee,134.0,HR,9258,2020-07-15,0,0
1391,Sandra,Floyd,Employee,3.0,Marketing,4048,2022-09-12,0,0
1392,Lauren,Christensen,Employee,77.0,Finance,9422,2018-03-06,1,4672
1393,Krista,Cline,Employee,5.0,Finance,5760,2017-03-23,0,0
1394,Adam,Johnson,Employee,64.0,HR,5825,2017-04-14,0,0
1395,Jason,Daniels,Employee,104.0,Sales,6181,2021-12-22,0,0
1396,Mark,Leonard,Employee,97.0,Operations,4481,2019-07-29,0,0
1397,Shawn,Campos,Employee,194.0,Marketing,4006,2018-09-28,0,0
1398,Nicholas,Gardner,Employee,196.0,Marketing,6607,2021-02-23,0,0
1399,Matthew,Medina,Supervisor,,Finance,4344,2016-10-28,0,0
1400,Megan,Weaver,Employee,21.0,Marketing,6095,2015-04-01,0,0
1401,Kimberly,Fisher,Employee,72.0,Marketing,7008,2023-10-19,0,0
1402,Jason,White,Employee,70.0,HR,7277,2017-04-23,0,0
1403,Lisa,Owen,Employee,91.0,Sales,8479,2021-07-13,0,0
1404,Leah,Dean,Supervisor,,Sales,7700,2018-01-21,1,8151
1405,John,Peterson,Employee,39.0,Finance,9835,2023-10-19,0,0
1406,Cory,Adams,Supervisor,,HR,5890,2016-02-28,0,0
1407,Sarah,White,Employee,136.0,Marketing,8950,2015-05-27,0,0
1408,Benjamin,Griffith,Employee,149.0,Sales,4603,2017-02-25,0,0
1409,Caleb,Mendez,Employee,192.0,Marketing,9460,2020-11-21,1,4420
1410,Heather,Chavez,Employee,100.0,Finance,5523,2020-04-22,0,0
1411,Justin,Lang,Employee,3.0,Marketing,8617,2021-06-02,0,0
1412,Jeanette,Howard,Employee,150.0,Marketing,4595,2023-06-05,1,18651
1413,Brandon,Brown,Employee,152.0,HR,6824,2017-06-16,0,0
1414,John,Williams,Supervisor,,Sales,9384,2020-05-29,0,0
1415,Shaun,Giles,Employee,188.0,Operations,8941,2016-06-29,0,0
1416,Anthony,Beck,Employee,189.0,HR,6626,2020-03-12,0,0
1417,Maurice,Cameron,Employee,182.0,Marketing,8554,2019-06-16,0,0
1418,Scott,Thomas,Employee,200.0,Sales,5534,2018-01-13,0,0
1419,William,Hall,Employee,135.0,Finance,4994,2021-02-15,0,0
1420,Shannon,Rose,Employee,25.0,Sales,6060,2020-01-07,1,8094
1421,Robert,Howard,Employee,196.0,Sales,8324,2017-11-10,0,0
1422,Chelsea,Jensen,Employee,8.0,HR,5032,2024-11-15,0,0
1423,Karen,Patterson,Employee,168.0,IT,6372,2015-09-17,0,0
1424,Richard,Wright,Supervisor,,Operations,7820,2017-05-30,1,4810
1425,Tiffany,Pittman,Employee,190.0,Operations,4551,2016-01-14,1,9992
1426,Melissa,Hooper,Employee,19.0,HR,4276,2016-02-14,1,18481
1427,Rachel,Long,Employee,148.0,IT,4136,2019-12-18,0,0
1428,Michael,Grimes,Employee,121.0,HR,9206,2022-03-12,0,0
1429,Rachel,Freeman,Employee,165.0,Sales,9020,2017-01-03,0,0
1430,Robert,Jones,Employee,191.0,Operations,7143,2020-01-08,0,0
1431,Kellie,Robinson,Employee,3.0,Operations,5109,2021-07-31,0,0
1432,Laura,Hawkins,Employee,133.0,Operations,9316,2019-12-12,0,0
1433,Thomas,Ramirez,Employee,125.0,Finance,5901,2015-01-11,0,0
1434,Sheila,Soto,Supervisor,,Marketing,8985,2023-06-25,1,3352
1435,Tiffany,Erickson,Employee,33.0,Finance,8576,2021-12-03,1,13129
1436,Raymond,Paul,Supervisor,,Sales,8466,2023-02-24,1,1112
1437,William,Cisneros,Employee,2.0,Finance,7295,2024-11-03,0,0
1438,Michael,Hoffman,Employee,1.0,Operations,6985,2022-12-29,0,0
1439,Amber,Stevens,Employee,135.0,Marketing,7350,2022-12-21,0,0
1440,Suzanne,Park,Employee,196.0,Finance,7934,2017-06-17,0,0
1441,Douglas,Flowers,Employee,2.0,Operations,9258,2020-05-15,1,9515
1442,Rachel,Hansen,Employee,182.0,Finance,8020,2022-01-24,0,0
1443,Perry,Rodriguez,Employee,124.0,HR,4594,2022-01-22,0,0
1444,Patricia,Kelly,Employee,14.0,Finance,7315,2018-01-13,0,0
1445,Maxwell,Fisher,Employee,19.0,Marketing,5609,2020-01-12,0,0
1446,Pamela,Smith,Employee,23.0,Finance,4508,2024-11-15,0,0
1447,Keith,Long,Employee,178.0,Operations,5469,2019-06-01,1,4804
1448,Gerald,Casey,Employee,19.0,Sales,8782,2020-06-15,0,0
1449,Adam,Morales,Employee,118.0,Sales,7967,2016-02-09,0,0
1450,Christian,Brown,Employee,76.0,Finance,9994,2019-07-24,0,0
1451,Angela,Murphy,Supervisor,,Finance,6253,2016-05-02,0,0
1452,Eric,Hale,Employee,127.0,Sales,4000,2021-01-18,0,0
1453,Joshua,Hines,Employee,33.0,Marketing,8378,2018-07-28,0,0
1454,Glen,Poole,Employee,178.0,Finance,4538,2017-03-01,1,168
1455,Albert,Hardin,Employee,194.0,Marketing,6632,2023-04-03,0,0
1456,Bryan,Garcia,Employee,177.0,Marketing,9159,2021-10-09,0,0
1457,Ricardo,Johnson,Employee,62.0,Finance,4735,2016-10-25,0,0
1458,Stephen,Bailey,Supervisor,,HR,8409,2017-04-10,0,0
1459,Lori,Gomez,Employee,66.0,Finance,7141,2022-07-18,0,0
1460,Ethan,Hopkins,Employee,131.0,IT,8573,2022-05-09,0,0
1461,Christopher,Roberts,Employee,187.0,Finance,8461,2024-11-07,0,0
1462,Rodney,Allen,Employee,67.0,IT,6629,2015-08-15,1,14807
1463,Steve,Davis,Employee,64.0,Sales,7214,2015-03-19,0,0
1464,Vanessa,Martinez,Employee,126.0,IT,7263,2018-08-26,0,0
1465,Cassandra,Dyer,Employee,151.0,IT,4414,2020-12-20,0,0
1466,James,Taylor,Employee,80.0,IT,9872,2016-09-24,0,0
1467,David,Meyer,Employee,155.0,Finance,4150,2015-10-22,1,8147
1468,Tracy,Valencia,Supervisor,,Operations,8472,2017-09-27,0,0
1469,Dana,Harrington,Employee,151.0,Sales,4197,2023-05-31,0,0
1470,Lindsey,Greene,Employee,132.0,HR,9991,2018-05-28,0,0
1471,Renee,Cisneros,Employee,72.0,Sales,8543,2017-06-25,0,0
1472,Austin,Carpenter,Employee,137.0,Operations,4172,2020-12-26,0,0
1473,Jason,Wiggins,Employee,156.0,HR,7209,2018-10-09,0,0
1474,Gina,Williams,Employee,112.0,IT,7130,2015-09-28,0,0
1475,Brittany,Soto,Employee,88.0,HR,5668,2024-05-23,0,0
1476,Dennis,Holland,Employee,49.0,HR,5639,2018-08-18,0,0
1477,Sandra,Evans,Employee,6.0,Marketing,6457,2024-10-01,0,0
1478,Daniel,Wyatt,Employee,111.0,Sales,4437,2016-12-19,0,0
1479,Dawn,Knight,Employee,124.0,Sales,9896,2017-11-20,1,18297
1480,Kathryn,Kelley,Supervisor,,IT,8887,2020-02-23,0,0
1481,Donald,Watkins,Supervisor,,Operations,4962,2016-10-09,0,0
1482,Reginald,Evans,Employee,162.0,Sales,9921,2016-09-25,0,0
1483,Stephanie,Turner,Supervisor,,Finance,5821,2021-04-13,0,0
1484,Bill,Wheeler,Employee,25.0,HR,7193,2018-04-30,0,0
1485,Levi,Glenn,Employee,13.0,Finance,8534,2021-10-10,0,0
1486,Christopher,Herring,Employee,31.0,Marketing,5974,2017-01-30,0,0
1487,Zachary,Luna,Employee,117.0,Operations,7303,2023-02-06,0,0
